begin_node,end_node_i,AADT
2821304138,272195276,13267
42446041,42445733,13727
42446093,42443264,18753
42445976,42447228,18753
42446072,42444487,13727
42741091,42735954,5211
42445899,42449308,13727
42453624,449581627,10390
42446013,42446016,13727
42445666,42454006,8231
42446221,42438066,19821
42445840,42450456,18753
42445731,42454189,18753
42496091,42465926,8470
42941870,42802543,42461
588720448,246912427,22299
42446293,42436756,3157
598043803,598043797,10282
42446266,42436748,6048
598043787,598043811,16867
42446275,42436753,6048
598043789,598043787,5391
598043784,598043787,16867
598043787,598043789,5391
42445972,42445976,7891
42445903,42446701,18753
42445950,42445953,9123
42824399,607955129,13965
1773121034,42434196,15540
596788016,42430056,12575
42741101,42733591,5211
42446164,42439486,13727
42445867,42448693,13727
42445700,42453036,4522
42445757,42451773,6000
42445640,42455509,6000
42445947,42445950,11930
42511260,373867810,48380
42439530,1919595927,5106
42445936,42445941,7068
42478283,598227919,40641
42839056,42839058,5349
42445896,42445899,13727
42445908,42445909,13727
42446398,42430973,30331
42445917,42445920,13727
42445916,42445917,25566
42445909,42445910,7372
276299282,42846791,6000
2089938029,2089938015,38415
42446386,42430713,102523
42445899,42445903,13727
42445910,42445651,13727
42445888,42446266,13727
42445667,42453011,20669
2089938015,2089938012,38415
42445498,42458267,11373
42445909,42443950,18753
2089937994,2089937982,38415
42445664,42453007,7928
2089938012,2089938011,38415
2089938011,2089938003,38415
42445885,42445888,2630
42741118,42731099,6989
42445903,42445365,20086
103098504,114662167,104196
42445823,42447182,12885
42445941,42443612,13727
42741030,42732974,5211
42445916,42443804,25566
42445920,42443807,13727
2408421325,599270611,15465
42445664,42445661,37201
42445928,42440453,7065
42446021,42438487,17008
42445617,42452084,11585
42445840,42445843,18753
42445620,42452076,11585
42445661,42449942,37201
42446026,42439392,13727
42445603,42452067,11585
42446424,42425100,7388
42446291,42429910,3578
42445738,42447136,22143
42446147,42434377,13727
42445409,42456568,3885
42494919,42494916,11246
103162254,103245949,134688
42445667,42445666,20669
42445926,42438881,12183
42445731,42445733,18753
42445738,42445740,22143
42446016,42436913,13727
42445976,42437425,13727
42786700,42885444,12494
2569923492,2569923500,58373
42446221,42428863,19821
42445656,42446945,8231
42446031,42435499,13727
42445700,42445702,22156
42446221,42428873,22921
42446386,42424218,102523
2844853158,42860617,6142
42444832,42453177,3412
42445409,42445411,3885
588114612,588114548,6732
42445867,42436575,13727
42445651,42445649,18753
42445656,42445653,8231
42445651,42445914,8231
42445953,42436511,7335
42445653,42445651,8231
42445740,42443042,10000
42478277,598227894,40641
42445666,42442933,32655
42836198,42920362,2650
42445916,42437358,18753
42445930,42436701,9759
42445263,42456091,20464
42938181,42904586,4857
42445888,42436746,6048
42445498,42445505,5106
42445885,42434800,18753
42445413,42449926,3885
42445392,42451126,142638
42445843,42436640,13727
42445827,42436647,10000
42478164,598227849,2255
42832523,277388572,41124
246866828,42453417,58373
42442918,1930487416,32655
42445569,42444385,18139
42421985,595250374,12573
2028383638,2028361256,17573
482611472,481250022,147525
42446036,42429324,13087
42445702,42436336,11741
42445733,42436539,13727
42445574,42442286,22156
42445484,42445481,1077
42445914,42432438,7248
42445994,42429682,13727
42445474,42445466,6827
42445481,42445479,6827
42445479,42445474,6827
42445740,42436546,10000
42445961,42429971,8837
42445620,42440682,1739
42445612,42440810,2087
61269797,42423070,126042
42445748,42436551,26526
42866903,276320152,9659
42445261,42450052,10000
42445587,42440376,6000
42492404,248607283,108834
1934650086,731930674,156598
42836338,42910339,70110
42443965,427842141,30546
42807755,597443954,123983
42445426,42445430,20464
42445411,42445413,21488
42445404,42445896,3885
42443965,427842069,30546
42445374,42446935,20086
595105581,248708583,20669
42445711,42436316,58373
42445417,42445420,23755
42444833,42453158,3412
42445011,42454433,8718
476241567,276059532,155066
42445392,42445390,23755
2297358949,42920850,17750
42835627,42931433,7091
42445404,42445409,13727
42838611,42838614,3030
42838614,42838618,8904
42889760,42825879,3112
42445374,42445369,24647
42445382,42445378,37201
42445390,42445392,23755
42445387,42445390,23755
42445374,42445378,20086
42445879,42429876,3578
42445378,42445382,37201
42445025,42454042,32684
42445603,42437580,25209
42445037,42455643,32684
42445369,42445374,24647
42445369,42445365,20086
42445356,42445357,11792
486871373,42480088,7267
595105531,248708366,20669
42445867,42428201,10390
42445534,42439236,11373
42445196,42450083,17256
42445291,42446825,58373
42494916,42480574,3540
598308332,42465728,141821
42445259,42447174,12885
42444835,42453160,3412
42445569,42433834,18139
483584559,476241458,14858
42445649,42433604,10731
42445489,42439580,5831
42445574,42436359,11741
42445020,42452365,30546
42445261,42445259,12885
42445189,42447206,12885
276062187,2408421319,24088
42445232,42445230,24418
1258875665,42517002,10828
42445236,42445232,24418
42445783,42427305,6827
42445230,42445227,13727
42445227,42445225,18753
42445426,42435400,20464
42444820,42456076,26526
42446825,246866830,58373
42444928,42453630,7457
42838415,42838393,4857
42445174,42445171,58373
42444897,42454325,15048
42445247,42443009,30915
42445430,42435403,14259
42435261,247223720,15122
42445649,42430320,32423
42896840,2262434175,44215
42445365,42437644,18753
42445411,42436751,21488
42445409,42436748,39616
42882977,42866657,3408
42450656,370924677,114831
2757485441,2757485453,11262
42493375,42499982,10207
42494916,42464827,2708
42888758,42843183,11615
42445039,42445037,30546
42445219,42440131,5468
42445390,42434974,23755
42445357,42436037,11741
1764647101,42429184,23702
42874694,276065908,9338
103162788,103207043,134896
42445387,42434969,21975
42445365,42434948,13727
42444837,42451712,3412
42445256,42438963,13727
42445378,42434959,37201
42445174,42440869,58373
42874694,276065579,9338
42445369,42434951,39616
42445247,42436492,26526
42444991,42444985,15162
42445020,42445018,10441
42445027,42445025,6649
42445558,42428476,19330
42445466,42430535,3714
42458435,587812578,134896
42445001,42444991,5753
42446386,61275601,102523
42445310,42434821,27470
42882996,2402842565,11460
482617546,482617550,11845
42882987,2402842565,11460
42444817,42450035,10000
482617539,482617546,11845
42493358,42513157,21189
42444906,42444897,15048
42445466,42428411,13267
246866830,42436033,58373
42444964,42444960,10817
42445236,42436486,37201
42445481,42428425,13267
42445230,42436481,14522
42445227,42436477,14522
42444909,42444906,5405
42445357,42431614,11741
42444933,42444928,7457
246866798,42436192,58373
42445484,42427311,6827
42445489,42427324,11373
42461379,1369956650,31811
42445569,42421960,18139
42445025,42440163,11209
42445357,42430571,3714
42445466,42427300,6827
42739770,42741038,7752
588545728,2821304143,19342
42445356,42430550,16856
42445171,42436073,3799
42444832,42444833,6787
42444810,42446066,13727
246866798,246906179,58373
42493348,42514454,1405
42444833,42444835,7953
42752942,588114612,100898
42888672,42841778,36317
42444916,42429663,6893
42445018,42432703,30546
42445219,42429744,6000
42445286,42429633,58373
103111281,103222970,10000
42888656,42841750,14556
246866828,42431630,58373
42445291,42429633,58373
42444814,42444817,22143
42444809,42444810,18753
42445225,42429680,18753
42445039,42435716,30546
42445011,42437368,30546
42444817,42443044,22143
42445420,42423774,134223
42445232,42429688,24418
42444485,42452809,18753
42739327,42746508,20042
42533974,598043776,13921
42444452,42453246,18326
42444960,42437663,5600
42445215,42429727,20239
42908487,597443932,14556
42445018,42435675,30546
42445420,42422868,134223
42444933,42435632,20693
276069369,2089938146,10215
42444991,42435657,30546
422438819,422438821,14470
598433545,2708237394,44215
42444964,42435646,30546
42445001,42434434,20152
42444453,42444452,13041
42444809,42436537,18753
247221417,42442158,27683
42444909,42435599,5405
42786626,42852816,78630
42444985,42433625,9891
42453613,370893396,2797
42445037,42431560,6125
60918687,171245253,94526
42444814,42436544,22143
42444495,42447154,22143
42888709,42832531,17873
2799547029,106710490,78630
42444822,42436556,26765
42885753,42923790,4857
42885751,42923772,36317
42444500,42443052,10000
42444829,42434215,3555
42444255,42452620,1453
482608660,599270611,8546
246866830,246894565,58373
42444832,42434226,3555
371207282,42433404,176420
42444835,42434237,10000
42444458,42444457,13630
42444479,42444480,1586
42444827,42434205,3555
1258875373,42501776,53586
42444809,42434011,2774
42444480,42444360,1586
42444479,42444353,4347
42443556,42445920,18753
42444479,42428345,11011
42444271,42440271,6753
42444457,42438772,18179
42444360,42444353,4347
42494193,42474052,16276
595314118,42458435,128817
42444897,42429394,10970
42444116,42452556,14255
42512085,2422186265,21189
42444928,42427477,4475
42444820,42428047,26526
42443570,62915527,102523
42444353,42444479,4347
1044184577,277481423,85839
42443549,62915536,102523
42443570,62915525,102523
42444884,42427504,31013
42444487,42434166,13727
42444230,42444242,45854
103112761,103159360,10000
627905367,42428814,19753
42444452,42438702,8373
42443950,42452973,10817
42838618,42801729,6182
42444242,42444230,45854
2433000860,2433000853,123983
42492244,42527875,2403
42493380,42493375,6307
42444223,42444230,45854
42444500,42434172,21188
60925316,60925728,149439
42444506,42434179,26526
42444385,42431889,1760
276061025,2408421303,24088
42444129,42443928,14255
42444458,42434131,17256
42444271,42440270,6753
42444049,42446977,6056
42444129,42444116,14255
42444255,42440356,6753
42444453,42434122,13727
42444480,42431889,2090
42445711,246866828,58373
42444242,42440356,2549
42444116,42444129,14255
1369956650,42492415,13921
371206271,42451754,6000
371206271,42451744,17008
42443965,42444964,30546
599270650,599270652,109733
106074504,42795971,123983
42444277,42437746,11453
1722116498,1733614298,12573
42492270,42521808,2403
42444051,42444049,6056
42444049,42443810,24647
694854912,694854464,104196
60007415,243516350,104196
599270650,599270651,109733
694854920,694855254,104196
42443821,42450080,17256
42888672,42815834,36317
42444055,42442947,45373
595314120,42433256,8817
42443806,42443807,6000
42443811,42445924,13727
42444271,42433229,21202
597443992,599270650,26430
42434011,247224999,3801
42448326,371037281,11930
42443680,42451674,18753
42443928,42444129,14255
597324681,277386525,9876
42443817,42446169,13727
42433044,2640103270,1083
42448506,2141026544,23354
42492546,42509239,6229
42443556,42454428,6444
42444255,42433243,14255
42444116,42437135,14255
42443807,42443806,6000
42492239,42515844,3377
42443804,42445916,25566
42443806,42445917,13727
42885773,42900675,9423
451066683,598202924,11381
42443549,42453555,102523
595314036,42443156,8817
42443807,42443810,6895
42443928,42440449,14255
42443824,42443826,20464
42444206,42431902,14255
42443810,42443807,6895
42443819,42443821,17256
42443810,42444043,6895
42492210,42510861,14412
42443928,42437490,14255
276060698,2408421303,24088
279151954,42426747,720
42443804,42443806,25566
42443528,42452353,5695
2446054619,42842543,5349
42836292,42858955,12900
42443799,42442851,22099
42444043,42434074,13727
42443680,42445899,18753
42786672,42823417,12900
42786670,42823420,1487
1919595927,1692433935,8732
42444055,42434092,7541
42444051,42434087,7541
42443824,42438084,20464
42444043,42432693,18753
42786626,42823482,78630
1919595916,1692433928,8732
42443614,42446999,7513
2297358949,42866526,30665
486819531,42461379,136343
42444242,42427254,961
42443975,42433644,4936
42443674,42443676,27470
42443677,42443676,70833
595314040,42437156,8817
246866828,246866830,58373
42444081,42430951,8651
246866830,246866828,58373
42442273,42456197,5106
42442913,42449928,37201
42443329,42443326,21107
42443027,42456060,16692
42737705,42761233,13452
42443563,42443561,32684
42443528,42445926,18753
42443614,42443615,24647
42443561,42445011,8718
694854464,694854466,104196
1258875665,42464621,46069
42443532,42445020,5881
42443534,42443532,30546
42493251,42475498,8118
479717820,588191840,123631
42443819,42435230,12885
42443413,42447295,20038
42492524,42497737,11246
42492524,42497734,11246
597328336,42901476,161996
42443085,42456115,20464
42443621,42440567,6000
42443406,42447285,20038
1773060099,588455744,3262
42443810,42434077,7541
42443403,42447273,20038
42443811,42434077,7541
42443054,42456084,23217
246923513,587987721,22151
42938502,42826816,8510
42901588,588181373,6000
42443826,42432324,2271
42433870,2216963516,4903
42443061,42456091,22824
42443332,42443329,21107
42442977,42455675,30915
42443403,42443388,20038
42443081,42453709,22824
42492415,42497737,31811
42443426,42443413,20038
479715943,479717820,123631
42491173,42535541,16276
42443406,42443403,20038
42443671,42434268,4339
42443020,42454701,30915
42443426,42442567,20038
42443388,42443381,15903
42443381,42443373,15903
595314119,42425348,6981
42443676,42434285,4339
42482165,598033029,116050
42443268,42446086,18753
42833397,42935204,17750
42443366,42443363,20038
42443363,42443361,20038
1533280148,427842140,10817
371206270,42428003,26765
42442952,42455934,45373
42443366,42442514,19436
1773082410,1692433907,8732
42443381,42442534,19436
42443353,42443349,17208
42442937,42455929,25566
42443346,42443344,20038
42443344,42443341,20038
370901769,42423039,30331
42442943,42453000,45373
42436788,1919595916,28081
42443336,42442432,18854
42443349,42442475,19436
42443353,42442480,17208
42442918,42455915,78630
42443313,42443310,4742
42443347,42442463,19436
42443561,42435671,30546
42436788,1919595927,28081
42443077,42450066,22824
277029610,597363919,188991
42833332,42935217,7888
42443068,42450057,22824
42443072,42450061,22824
42443532,42435680,29870
42443040,42450030,23217
42443612,42432825,7513
42443615,42432856,23014
42443618,42432867,20669
42817491,276209383,123983
42737547,42758053,12775
42442931,42454006,32655
42443078,42449427,22824
277386426,597311189,107828
42443264,42443268,18753
42443050,42450037,23217
42442955,42452882,45373
42492412,42492409,31811
42443264,42443263,10000
42443263,42443268,2774
42443336,42437384,21107
42443000,42449991,37201
42492219,42497784,35578
42442848,42455867,22099
42492409,42492404,108834
42443037,42450028,26251
42443029,42450025,26251
42443671,42430265,32423
42442935,42453008,7928
42443563,42432706,6444
42443305,42440934,2536
42884832,42909564,4501
