begin_node,end_node_i,Other_Volume
42864880,42899921,1742
42470385,42470382,1730
42435253,42435250,1726
42437018,42431452,1707
1918039898,1773082410,1705
42806613,42846269,1700
42882356,42806459,1689
42452556,42437465,1689
42786670,42823420,1688
42434354,42431453,1678
42432135,42432127,1673
42440682,42440679,1669
42466227,42466234,1666
42466234,42466239,1660
42437018,42434354,1616
42449918,42446275,1615
42466389,42466395,1597
42823420,42823427,1596
561042200,42432444,1588
42430796,42430770,1585
42446270,42446932,1563
42430038,42430034,1556
42454642,42456986,1553
278642478,278642480,1533
42436400,42436404,1533
42433574,42452040,1526
42433577,42442273,1524
42909624,42864880,1513
42454522,42446266,1510
42466234,42466227,1509
42466227,42466219,1480
2061592973,42421985,1475
42466219,42466214,1475
42466239,42466234,1470
42429466,42433044,1470
42436784,42439530,1467
42846795,42820046,1456
42453610,42453613,1453
42428374,42428368,1450
42438531,42438529,1427
42435544,42435550,1423
42422042,42428374,1415
42428374,1506902240,1392
42453468,42449098,1387
42440686,42452076,1346
42433044,2640103270,1329
42444255,42452620,1326
277136465,42815933,1312
42480574,42481889,1303
42427305,42427307,1300
42466214,42466219,1291
42436340,42436014,1288
42437996,42429643,1280
42864880,42864879,1266
42437018,42437021,1265
42500683,42506511,1251
42806584,42809955,1164
42434413,42436192,1131
42517603,42461394,1120
42436017,42436069,1101
42431452,42437018,1062
42445484,42445481,987
42428379,42428376,967
42438529,42436974,957
42440679,42453700,906
1104165608,42424408,870
42432949,42432950,858
1372888548,42465262,856
42449890,42431459,836
1775270664,805771586,830
42436411,42436414,799
42733958,42761245,777
42817673,42827853,761
42436974,42427750,722
276065579,42864879,719
42433237,42452620,641
42864879,276065579,640
42431805,42431804,638
42435257,42435253,588
42434418,42429842,534
42424225,42435301,260
42435301,42424225,178
42435272,248709587,129
429450537,42424225,115
248709390,595703341,103
248709587,42432556,103
248709587,248709390,102
42442175,248709390,80
248709390,248709587,80
42424229,429450537,78
42432556,248709587,73
42424427,247227450,64
429450537,42424229,17
42519812,248607283,0
42421783,42454313,0
42867023,42807554,0
2028361256,2028328023,0
42422592,42428072,0
42422086,42443116,0
42421960,42445569,0
593921859,42455761,0
42767053,42755256,0
42815834,42815829,0
42815829,42815824,0
103886354,440243635,0
42815824,42815820,0
42815820,42815816,0
42815816,42815813,0
42815813,42815810,0
42815810,42815807,0
42815807,42815805,0
42422592,42422366,0
42815770,42815764,0
103879237,103869667,0
42815764,42815755,0
42815755,42815750,0
42815750,42815748,0
42520827,42520825,0
42422026,42437401,0
42421852,42442584,0
42520579,42527647,0
541999391,42481645,0
42520409,42531870,0
42422366,42425188,0
42421806,42442475,0
541999541,42474811,0
42421772,42442469,0
42421778,42441587,0
42421877,42437949,0
42436793,1692433932,0
593216034,371034141,0
42766989,42748414,0
593921869,42443563,0
42422016,42431044,0
42471092,42481652,0
42421737,42437917,0
42767057,42742681,0
42471265,42474786,0
42442559,1061531815,0
42442549,1061531730,0
1934650109,1044184577,0
277385120,277385119,0
42421728,42435337,0
42442475,1061531839,0
42442480,1061531603,0
42421810,42431034,0
42421741,42432756,0
42433881,595703383,0
42422053,42422056,0
593215564,371038821,0
42421749,42431118,0
42421783,42429174,0
42520607,42511011,0
42421982,42421978,0
42421978,42421982,0
42453080,595105496,0
42421974,42421972,0
42421946,42421960,0
42433743,595703242,0
2689614147,2089937977,0
42520740,42504256,0
593921875,42430677,0
593921860,42430691,0
593921856,42430685,0
42449833,596776442,0
42767011,42733194,0
42421877,42421882,0
42866064,42807752,0
42421865,42421857,0
42421857,42421865,0
42421852,42421857,0
1946814074,248709626,0
42435705,1815133244,0
42471136,42463651,0
103878596,103863438,0
42421731,42421728,0
42421728,42421731,0
42519812,42525712,0
276299310,2089938015,0
370888100,370888101,0
593920893,427804029,0
42520393,42506177,0
60007353,295228005,0
42520825,42486597,0
42470387,42477228,0
42469614,42500046,0
42428212,449581627,0
42433173,595703198,0
588593611,246909454,0
42912774,42912776,0
589100164,42458034,0
103877797,103868764,0
42520607,42482473,0
42521125,42466266,0
589100711,42437826,0
277482339,277482363,0
42520729,42476485,0
589100232,42451018,0
358447541,42444933,0
279603573,276209340,0
42833276,597443929,0
276298577,2089938041,0
277482205,277482097,0
42519230,42519232,0
42519223,42519230,0
42519202,42519809,0
42912776,42900647,0
42519232,42517465,0
42449597,2821304136,0
277482107,277482066,0
277482105,277482107,0
277482097,277482339,0
42519250,42514188,0
42469214,42492412,0
205026279,278609760,0
588593353,246899801,0
42764835,42764839,0
588593097,42433718,0
2141026551,42439878,0
42861204,42920889,0
2141026540,42439891,0
2141026538,42439858,0
42519238,42511349,0
276203987,276204366,0
276203987,276204325,0
561042188,42445903,0
42520415,42474121,0
42861164,42920894,0
2141026504,42439851,0
471243875,42747190,0
2141026501,42439861,0
2141026498,42439851,0
42469395,42482032,0
2141026544,42437211,0
42768534,2912071211,0
2141026515,42436003,0
1258945651,278632502,0
371231224,371225132,0
42430594,246580466,0
42469640,42470387,0
103877570,103855864,0
42764839,42756130,0
42912767,42888656,0
42764849,42755148,0
277481749,277481750,0
2141026500,42433743,0
889585049,42427412,0
42448338,596775951,0
42519223,42502645,0
2141026551,42429536,0
103876754,103876732,0
371034153,371037077,0
2141026515,42429536,0
2141026504,42429732,0
42861216,42908871,0
589100393,42423774,0
42911782,42911763,0
2216963516,42433870,0
42469391,42469395,0
277481436,277481749,0
589100267,42422509,0
103876893,103864941,0
42427828,246650510,0
2481865390,1773063789,0
42811451,42866518,0
42844301,276203987,0
308693080,308679528,0
308693078,308679524,0
42467848,42502968,0
2447703173,42874679,0
103867019,752178858,0
42467919,42498514,0
103875882,103882339,0
42519258,42478109,0
595314120,595314119,0
42431363,595703314,0
42518580,42496521,0
42519216,42476721,0
595314036,595314040,0
42860617,42896831,0
42517597,42519216,0
1657671821,42764835,0
2837053797,2318033748,0
42437928,2481877067,0
42466491,42527868,0
42860179,42906104,0
103875882,103866383,0
103875777,103867019,0
42466266,42529939,0
42860012,42904433,0
100659881,277481443,0
2447703182,42849658,0
530754330,103132818,0
42859957,42904454,0
42433281,1692433942,0
482640607,482640620,0
42443156,595314036,0
42860618,42880331,0
42432438,561042200,0
278642254,486819531,0
248709733,248709714,0
248709714,248709733,0
42467929,42466383,0
42810501,42856569,0
42467848,42467844,0
62915527,42453555,0
246890279,42440918,0
42517465,42497773,0
103882084,440243651,0
451068157,451068180,0
451068154,451068157,0
451068180,451066683,0
42467081,42481677,0
42429211,595729841,0
482640607,482623180,0
42446099,596776166,0
42446086,596776260,0
595352904,561035372,0
103874255,103883742,0
103861405,1112485531,0
42509264,42474126,0
42424334,825418517,0
482639370,482640649,0
1061531839,42431034,0
42445926,596775882,0
42807818,42919829,0
42810494,42833309,0
42445817,596776349,0
103868835,60007644,0
42860230,42860227,0
42467024,42469614,0
42860233,42860230,0
42861322,42828372,0
42860184,42860179,0
42465236,42521125,0
1061531790,42431089,0
42910092,42885762,0
42860164,42860161,0
42860170,42860167,0
1112485531,103886478,0
42763131,42719445,0
1061531790,42428709,0
1061531731,42431067,0
42810477,42826048,0
103874255,103869921,0
2025209406,2025209370,0
1061531730,42428725,0
276299309,276299310,0
1061531731,42428701,0
1061531645,42431024,0
1061531730,42428720,0
1061531631,42431108,0
276299282,276298577,0
1061531637,42428682,0
1061531550,42431030,0
1061531631,42428725,0
42908259,42932921,0
1061531504,42431102,0
42465738,42496115,0
2912071217,42768516,0
1061531527,42429999,0
42427494,246580466,0
2912071211,42768535,0
1061531768,42422016,0
42439191,589100711,0
1061531654,42421741,0
42908962,42908954,0
1934650086,2447553689,0
42466514,42466513,0
42516389,42493251,0
42466506,42466503,0
42466454,42466447,0
1061531550,42421809,0
42516043,42500683,0
42466395,42466398,0
42761233,42761235,0
42761235,42761237,0
42761245,42761249,0
42861200,42808193,0
42466290,42466299,0
42466290,42466282,0
103873489,103873490,0
42466266,42466273,0
42429394,595682316,0
42860194,42835415,0
42761006,42763131,0
276298606,276299309,0
42515844,42497624,0
42757938,2025188866,0
103873490,103866947,0
295516882,295517111,0
449616592,598248807,0
42465906,42465738,0
42465265,42465263,0
276032821,371034162,0
42480088,1692483438,0
42761249,42745890,0
42808195,42861204,0
449618008,598202939,0
42761340,42741118,0
276318043,42901546,0
42807755,42874655,0
42761237,42743425,0
42858907,42858910,0
42860167,42819392,0
42465257,42477241,0
42909227,42866903,0
42465267,42465265,0
103879734,440243679,0
2141026493,2141026501,0
405984035,42436716,0
42761265,42733534,0
339044224,42436393,0
42761241,42733958,0
42856569,42923767,0
593915267,42452975,0
42514554,42514549,0
42908962,42869967,0
42807818,42859920,0
42465270,42465267,0
42807752,42860012,0
42807554,42867023,0
42465305,42465301,0
103872547,103872546,0
42465273,42465270,0
42465298,42465296,0
42465296,42465294,0
42465284,42465281,0
42465279,42465276,0
42428922,561035359,0
1773082410,1918039898,0
42465250,42465246,0
42465260,42465257,0
42465263,42465262,0
42465262,42465260,0
42465253,42465250,0
42465257,42465253,0
42514447,42513157,0
42465238,42465236,0
42514559,42509228,0
42514188,42519258,0
42430187,1692433938,0
42908517,42876795,0
42910092,42825302,0
42859920,42807818,0
106717940,588178801,0
103879149,440244523,0
103872510,103863417,0
589298584,42427965,0
246887345,42440847,0
277385119,42820847,0
371247627,593909400,0
593915305,42437670,0
42844233,2799469682,0
246887345,42436088,0
103872546,103858344,0
42464273,42482403,0
42428928,561035359,0
42514274,42502705,0
42504249,598035431,0
595703304,595703303,0
595703303,595703309,0
593915293,42430629,0
589298326,42428013,0
593915305,42430629,0
593915211,42433644,0
1919595912,1919595923,0
370922849,42455929,0
2831728346,42438772,0
42759497,42759500,0
42428934,561035363,0
42514448,42491236,0
42434427,2779131560,0
440244527,103880198,0
42461379,248606828,0
42858925,42817940,0
752196193,103868781,0
42908911,42841786,0
42428939,561035363,0
42428964,561035376,0
42428966,561035378,0
42428966,561035376,0
42428951,561035369,0
42428939,561035365,0
597261862,42486600,0
42428944,561035367,0
42908947,42839112,0
42900660,42923772,0
246580982,42445769,0
731930674,1396367334,0
42428892,561035351,0
42428917,561035355,0
42423307,370892861,0
42428917,561035357,0
42464297,42464292,0
42514188,42490577,0
42759500,42750201,0
42463651,42483401,0
276318048,42852827,0
42428799,561035334,0
42759246,42756052,0
42423296,370888100,0
597294550,277385120,0
42759735,42734886,0
42856521,42882973,0
42908954,42827952,0
2569923500,246866798,0
42807841,42817812,0
42513634,42494193,0
42807554,42824080,0
42758642,42768534,0
42807567,42824096,0
1775270664,42432068,0
483598102,2408421138,0
559862621,763020156,0
42908871,42825957,0
2757013562,2757013588,0
370880739,370880749,0
42432706,593921856,0
370870741,42469214,0
440243697,103882084,0
1692483438,480217241,0
42908881,42818468,0
440243666,103879734,0
103865598,2404083356,0
42906419,42889760,0
42855364,42900239,0
42855339,42900269,0
42461448,42527665,0
42825919,2034007426,0
1927807845,42841770,0
42825925,2034007426,0
370880749,370880759,0
2757013588,2757013603,0
42856620,42856632,0
42908847,42812008,0
370880734,370880761,0
42856632,42856636,0
402480678,42445769,0
440243782,103866330,0
42856610,42855355,0
42856551,42856546,0
42856563,42856560,0
42445603,1775260897,0
42908548,42817753,0
42455519,60007350,0
42856544,42856541,0
42856546,42856544,0
42856537,42856527,0
42512479,42512477,0
42856541,42856537,0
1782672710,1782672705,0
42906255,42876570,0
103870384,103870392,0
42461394,42519809,0
1061531637,1061531603,0
42885400,276314522,0
42461394,42517603,0
42425570,595703303,0
103870382,103870384,0
103870379,103870382,0
440243599,103864298,0
2757168852,277029610,0
561035367,42441774,0
42856527,42849727,0
246580982,42439295,0
561035330,42441913,0
246885877,42424258,0
103870325,103869105,0
103870392,103867026,0
42856636,42844394,0
42428840,2541754762,0
42512055,42514559,0
607955129,42824399,0
596747483,763020163,0
246580758,42437914,0
103869921,103878596,0
42905218,42908487,0
588593353,587987721,0
42906413,42867040,0
402480678,42429431,0
607954922,42826837,0
42855374,42876821,0
103869921,103874255,0
42421960,370880758,0
42885400,276299282,0
42511729,42517036,0
42855140,42881130,0
561035376,42428966,0
561035378,42428970,0
561035378,42428966,0
561035369,42428956,0
561035376,42428964,0
561035372,42428962,0
42757756,42752032,0
561035359,42428928,0
561035365,42428944,0
561035367,42428951,0
561035367,42428944,0
561035363,42428934,0
561035363,42428939,0
561035351,42428892,0
561035357,42428922,0
561035359,42428922,0
103869913,103869917,0
561035355,42428917,0
561035357,42428917,0
561035332,42428782,0
561035334,42428799,0
276317215,42825929,0
2503677681,42856610,0
103869909,103867027,0
530754337,530754330,0
42906104,42860170,0
599275159,1698103410,0
561035340,42421857,0
248607283,42519812,0
103869917,103863115,0
449581627,42427421,0
449581627,42428201,0
42512477,42483487,0
1414020923,42856651,0
42757621,42734894,0
103869667,103861996,0
103869525,103867117,0
42432540,593886253,0
42437150,595314040,0
42437150,595314036,0
42456197,1919595917,0
42855355,42856620,0
103868822,103883894,0
42430680,593921869,0
248607283,42499996,0
42440456,596775914,0
248607283,42500003,0
277787304,42842754,0
103869105,103869101,0
42511011,42512055,0
42511716,42490105,0
593909400,371247627,0
1698103194,276060694,0
103868764,103877570,0
103869101,103865593,0
42906439,42833349,0
42430688,593921859,0
276318085,277124927,0
42422258,246580758,0
370759316,278642478,0
1934649938,276313892,0
42756130,42764849,0
471244433,100659881,0
103868835,103866383,0
42804745,42831193,0
247081122,247085079,0
42434226,2324482224,0
42430643,593915255,0
42430651,593915255,0
42430651,593915211,0
370927292,370924957,0
589099584,370915060,0
42804992,42818120,0
42430629,593915295,0
42511349,42482014,0
42421982,2710204310,0
42855140,42833059,0
1369722081,42449515,0
42904586,42864393,0
248709626,42445598,0
593909446,42430607,0
103867117,103866873,0
42804992,42793624,0
42904507,42859920,0
42756052,42739311,0
42755256,42767057,0
248709587,42435272,0
371188918,589298625,0
595142429,561042196,0
371188750,589298584,0
103867027,103869913,0
750332277,427850819,0
248606828,42461394,0
42509228,42514554,0
42755148,42754855,0
247085079,42448996,0
103866873,103881393,0
2708237394,598433545,0
42754847,42761340,0
42754959,42757756,0
60007350,60007353,0
42509273,42509277,0
103866947,103879723,0
42852827,42866850,0
405988242,405989914,0
1918039898,1692433910,0
1567286094,1567286111,0
42509277,42505389,0
42826837,2472695924,0
42509258,42504284,0
2799469682,276317107,0
42904433,42833612,0
42904454,42833561,0
276209340,42935204,0
42432094,486867605,0
278609934,42438468,0
103867026,103864489,0
1773084405,42437618,0
42509922,42476509,0
1825841754,1825841700,0
278609760,42438476,0
278609934,42433229,0
2307230978,42480088,0
1825841700,1825841754,0
1698103508,483598102,0
42431000,1722116498,0
1698103483,483582707,0
1773084405,42431165,0
593300940,42436527,0
103866383,103875882,0
42459579,42453080,0
1782672705,42459493,0
42435714,2698702581,0
42754855,42734113,0
103866383,103868835,0
42509239,42480069,0
103866330,103868822,0
42849753,42932492,0
42893083,42896911,0
440243609,440243599,0
599062332,596747483,0
42935204,276209340,0
42509247,42473953,0
42900269,42935137,0
